,Project_Name,Site_Year_Code,Habitat,Taxa_lvl1,Taxa_lvl2,Taxa_lvl3,Taxa_lvl4,Taxa_lvl5,Resource_Code,Resource_Name,Sampled_households,Est_Num_Community_Households,Sampled_Population,Est_Comm_Population,Most_Rep_Year,Conversion_Units_To_Pounds,Resource_Harvest_Units,Percent_Using,Percent_Attempting_to_Harvest,Percent_Harvesting,Percent_Receiving,Percent_Giving,Reported_Pounds_Harvested,Estimated_Total_Pounds_Harvested,Lower_Pounds_Harvested,Upper_Pounds_Harvested,Mean_Pounds_Per_Household,Percapita_Pounds_Harvested,Number_Of_Resource_Harvested,Estimated_Amount_Harvested,Percent_Of_Total_Harvest,Mean_Grams_Per_Capita_Use,Mean_Pounds_Per_Capita_Use,Mean_Grams_Percapita_Harvest
4681,Saxman 1999/2000,Wrangell_2000,Terrestrial,Birds and Eggs,Bird Eggs,Geese Eggs,Unknown Geese Eggs,Unknown Geese Eggs,430499000,Unknown Geese Eggs,98,747,257,1959,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,Saxman 1999/2000,Wrangell_2000,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Guillemot Eggs,Guillemot Eggs,431210000,Guillemots Eggs,98,747,257,1959,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,Saxman 1999/2000,Wrangell_2000,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Unknown Gull Eggs,Unknown Gull Eggs,431212990,Unknown Gull Eggs,98,747,257,1959,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,Saxman 1999/2000,Wrangell_2000,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Common Murre Eggs,Common Murre Eggs,431218020,Common Murre Eggs,98,747,257,1959,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,Saxman 1999/2000,Wrangell_2000,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Unknown Seabird Eggs,Unknown Seabird Eggs,431299000,Unknown Seabird Eggs,98,747,257,1959,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Bufflehead,Bufflehead,410202000,Bufflehead,139,234,377,634.7,Yes,0.4,Ind.,0.036,0.043,0.036,0,0.014,10.4,18,5,30,0.07,0.03,26,44,7.36E-07,1.0355936,0.8333333,0
4687,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Canvasback,Canvasback,410204000,Canvasback,101,240,249,591.7,Yes,1.7,Ind.,0.01,0.01,0.01,0,0,1.7,4,1.7,10.04,0,0.006827309,1,2.4,0,0.85692245,0.6895582,0.008484381
4688,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Goldeneye,Barrows Goldeneye,410210020,Barrows Goldeneye,139,234,377,634.7,Yes,0,Ind.,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
4689,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Goldeneye,Common Goldeneye,410210040,Common Goldeneye,139,234,377,634.7,Yes,1,Ind.,0.029000001,0.029000001,0.022,0.014,0.014,19,32,4,60,0.14,0.05,19,32,1.31E-06,2.1426075,1.7241379,0
4690,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Goldeneye,Unknown Goldeneye,410210990,Unknown Goldeneye,139,234,377,634.7,Yes,0,Ind.,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
4691,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Goldeneye,Unknown Goldeneye,410210990,Unknown Goldeneye,101,240,249,591.7,Yes,1.3,Ind.,0.01,0.01,0.01,0,0,6.5,15.4,6.5,38.654,0.1,0.026104417,5,11.9,0,3.2764683,2.6365461,0.03244028
4692,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Harlequin,Harlequin,410212000,Harlequin,139,234,377,634.7,Yes,0,Ind.,0.007,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,NA,0
4693,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Mallard,Mallard,410214000,Mallard,139,234,377,634.7,Yes,1,Ind.,0.309,0.245,0.20899999,0.129,0.072,412,694,477,910,2.96,1.09,412,694,2.84E-05,4.383678,3.5275083,0
4694,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Mallard,Mallard,410214000,Mallard,101,240,249,591.7,Yes,1.6,Ind.,0.198,0.118999995,0.118999995,0.099,0.069,209.6,498.1,225.63931,770.56067,2.1,0.841767,131,311.3,0.003,5.282675,4.2509236,1.0460743
4695,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Merganser,Common Merganser,410216020,Common Merganser,139,234,377,634.7,Yes,0.9,Ind.,0.007,0.007,0.007,0,0,1.8,3,-1,7,0.01,0,2,3,1.23E-07,0,NA,0
4696,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Merganser,Red-Breasted Merganser,410216040,Red-Breasted Merganser,139,234,377,634.7,Yes,0,Ind.,0.014,0.014,0.014,0,0,0,0,0,0,0,0,22,37,0,0,NA,0
4697,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Merganser,Unknown Merganser,410216990,Unknown Merganser,139,234,377,634.7,Yes,0,Ind.,0.014,0.007,0.007,0.007,0,0,0,0,0,0,0,5,8,0,0,NA,0
4698,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Long-tailed Duck (Oldsquaw),Long-tailed Duck (Oldsquaw),410218000,Long-tailed Duck (Oldsquaw),139,234,377,634.7,Yes,1,Ind.,0.007,0.007,0.007,0,0.007,2,3,-1,8,0.01,0.01,2,3,1.23E-07,1.7753034,1.4285715,0
4699,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Long-tailed Duck (Oldsquaw),Long-tailed Duck (Oldsquaw),410218000,Long-tailed Duck (Oldsquaw),101,240,249,591.7,Yes,1.2,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4700,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Northern Pintail,Northern Pintail,410220000,Northern Pintail,139,234,377,634.7,Yes,1,Ind.,0.072,0.072,0.072,0,0.014,86,145,35,255,0.62,0.23,86,145,5.93E-06,3.9697757,3.1944447,0
4701,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Northern Pintail,Northern Pintail,410220000,Northern Pintail,101,240,249,591.7,Yes,1.2,Ind.,0.04,0.04,0.04,0,0.01,51.6,122.6,51.6,234.2886,0.5,0.2072289,43,102.2,0.001,6.502529,5.2325296,0.25752592
4702,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Scaup,Lesser Scaup,410226040,Lesser Scaup,139,234,377,634.7,Yes,1,Ind.,0.007,0.007,0.007,0,0.007,12,20,-5,46,0.09,0.03,12,20,8.17E-07,5.32591,4.285714,0
4703,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Scaup,Unknown Scaup,410226990,Unknown Scaup,101,240,249,591.7,Yes,1.4,Ind.,0.01,0.01,0.01,0,0,7,16.6,7,41.666,0.1,0.028112449,5,11.9,0,3.5285044,2.8393574,0.034935687
4704,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Scoter,Surf Scoter,410228040,Surf Scoter,139,234,377,634.7,Yes,1,Ind.,0.007,0.007,0.007,0,0.007,10,17,-4,38,0.07,0.03,10,17,6.95E-07,5.32591,4.285714,0
4705,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Scoter,White-winged Scoter,410228060,White-winged Scoter,139,234,377,634.7,Yes,2,Ind.,0.007,0.007,0.007,0,0.007,4,7,-2,15,0.03,0.01,2,3,2.86E-07,1.7753034,1.4285715,0
4706,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Teal,Green-Winged Teal,410232060,Green-Winged Teal,139,234,377,634.7,Yes,0.3,Ind.,0.122,0.115,0.108,0.022,0.029000001,49.5,83,49,117,0.36,0.13,165,278,3.39E-06,1.3242016,1.0655737,0
4707,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Teal,Unknown Teal,410232990,Unknown Teal,139,234,377,634.7,Yes,0.3,Ind.,0.007,0.007,0.007,0,0,0.3,1,0,1,0,0,1,2,4.09E-08,0,NA,0
4708,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Teal,Unknown Teal,410232990,Unknown Teal,101,240,249,591.7,Yes,0.5,Ind.,0.109,0.099,0.099,0.01,0.04,70.5,167.5,70.5,290.2775,0.7,0.28313252,141,335,0.001,3.2306435,2.5996714,0.35185227
4709,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Wigeon,American Wigeon,410236020,American Wigeon,139,234,377,634.7,Yes,1,Ind.,0.05,0.058000002,0.05,0,0.014,103,173,48,299,0.74,0.27,103,173,7.07E-06,6.7106466,5.4,0
4710,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Wigeon,Unknown Wigeon,410236990,Unknown Wigeon,139,234,377,634.7,Yes,1,Ind.,0.007,0.007,0.007,0,0.007,40,67,-17,152,0.29,0.11,40,67,2.74E-06,19.528337,15.714286,0
4711,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Wigeon,Unknown Wigeon,410236990,Unknown Wigeon,101,240,249,591.7,Yes,1.1,Ind.,0.059,0.05,0.05,0.01,0.02,100.1,237.9,100.1,454.38898,1,0.402008,91,216.2,0.002,8.409602,6.7671347,0.49958032
4712,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Unknown Duck,Unknown Duck,410299000,Unknown Ducks,139,234,377,634.7,Yes,0.83,Ind.,0.014,0.007,0.007,0.007,0,4.15,7,-2,16,0.03,0.01,5,8,2.86E-07,0.8876517,0.71428573,0
4713,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Duck,Unknown Duck,Unknown Duck,410299000,Unknown Ducks,101,240,249,591.7,Yes,0.9328859,Ind.,0.03,0.03,0.01,0.01,0.01,4.7,11.1,4.7,27.861,0,0.018732648,5,11.9,0,0.78373617,0.6306658,0.023279293
4714,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Brant,Brant,410402000,Brant,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4715,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Canada Geese,Dusky Canada Geese,410404060,Dusky Canada Geese,101,240,249,591.7,Yes,4.2,Ind.,0.01,0,0,0.01,0,0,0,NA,NA,0,0,0,0,0,0,0,0
4716,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Canada Geese,Lesser Canada Geese,410404080,Lesser Canada Geese (taverner/parvipes),139,234,377,634.7,Yes,1.2,Ind.,0.014,0.014,0.014,0,0,8.4,14,-1,30,0.06,0.02,7,12,5.72E-07,1.7753034,1.4285715,0
4717,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Canada Geese,Vancouver Canada Geese,410404100,Vancouver Canada Geese,139,234,377,634.7,Yes,1.2,Ind.,0.022,0.036,0.022,0,0.007,12,20,3,37,0.09,0.03,10,17,8.17E-07,1.6946076,1.3636363,0
4718,Tongass Resource Use Cooperative Study 1987,Yakutat_1987,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Canada Geese,Unknown Canada Geese,410404990,Unknown Canada Geese,48,169,184,588.8,No,3.4,Ind.,0.26700002,NA,0.039,0.236,0.06,NA,428,123,732,2.528,0.73,NA,126,1.83E-05,3.397678,2.7340825,0.90718
4719,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Canada Geese,Unknown Canada Geese,410404990,Unknown Canada Geese,139,234,377,634.7,Yes,2.23,Ind.,0.065,0.058000002,0.036,0.029000001,0.022,69.13,116,43,189,0.5,0.18,31,52,4.74E-06,3.4413574,2.7692308,0
4720,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Canada Geese,Unknown Canada Geese,410404990,Unknown Canada Geese,101,240,249,591.7,Yes,2.8,Ind.,0.088999994,0.059,0.059,0.03,0.02,126,299.4,126,550.896,1.2,0.50602406,45,106.9,0.002,7.0570087,5.6787148,0.62884235
4721,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Emperor Geese,Emperor Geese,410406000,Emperor Geese,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4722,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Snow Geese,Snow Geese,410408000,Snow Geese,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4723,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Snow Geese,Snow Geese,410408000,Snow Geese,139,234,377,634.7,Yes,2.3,Ind.,0.014,0.022,0.014,0,0,6.9,12,1,22,0.05,0.02,3,5,4.90E-07,1.7753034,1.4285715,0
4724,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Snow Geese,Snow Geese,410408000,Snow Geese,101,240,249,591.7,Yes,2.8,Ind.,0.01,0.01,0.01,0,0.01,42,99.8,42,250.498,0.4,0.16867469,15,35.6,0.001,21.171026,17.036144,0.20961411
4725,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Geese,White-fronted Geese,White-fronted Geese,410410000,White-fronted Geese,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4726,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Geese,White-fronted Geese,White-fronted Geese,410410000,White-fronted Geese,139,234,377,634.7,Yes,2.4,Ind.,0.014,0.014,0.014,0,0,16.8,28,1,56,0.12,0.04,7,12,1.14E-06,3.5506067,2.857143,0
4727,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Geese,White-fronted Geese,White-fronted Geese,410410000,White-fronted Geese,101,240,249,591.7,Yes,2.9,Ind.,0.02,0.02,0.02,0,0.01,92.8,220.5,92.8,533.169,0.9,0.37269074,32,76,0.001,23.388943,18.820883,0.46314737
4728,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Unknown Geese,Unknown Geese,410499000,Unknown Geese,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4729,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Unknown Geese,Unknown Geese,410499000,Unknown Geese,139,234,377,634.7,Yes,0,Ind.,0.007,0.014,0,0.007,0,0,0,0,0,0,0,0,0,0,0,NA,0
4730,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Geese,Unknown Geese,Unknown Geese,410499000,Unknown Geese,101,240,249,591.7,Yes,0.35276073,Ind.,0.02,0.02,0.01,0.01,0.01,1.4,3.4,1.4,8.534,0,0.005666839,4,9.5,0,0.35563365,0.28617537,0.007042251
4731,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Swan,Tundra Swan (whistling),Tundra Swan (whistling),410604000,Tundra Swan (whistling),50,181,150,543,No,8,Ind.,0.02,0.02,0.02,0,0,8,29,-19,77,0.16,0.05,1,4,1.45E-06,3.1067808,2.5,0.06213562
4732,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Swan,Unknown Swan,Unknown Swan,410699000,Unknown Swan,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4733,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Swan,Unknown Swan,Unknown Swan,410699000,Unknown Swan,101,240,249,591.7,Yes,11,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4734,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Crane,Sandhill Crane,Sandhill Crane,410802000,Sandhill Crane,139,234,377,634.7,Yes,8.4,Ind.,0.007,0.007,0.007,0,0,16.8,28,-7,64,0.12,0.04,2,3,1.14E-06,7.1012135,5.714286,0
4735,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Crane,Sandhill Crane,Sandhill Crane,410802000,Sandhill Crane,101,240,249,591.7,Yes,5.3,Ind.,0.088999994,0.04,0.03,0.069,0.02,180.2,428.2,180.2,1000.27527,1.8,0.72369474,34,80.8,0.003,10.092643,8.121463,0.8993444
4736,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Migratory Birds,Shorebird,Wilson's Snipe,Wilson's Snipe,411002000,Wilson's Snipe,139,234,377,634.7,Yes,0.1,Ind.,0.043,0.036,0.036,0.007,0.007,10.1,17,4,30,0.07,0.03,101,170,6.95E-07,0.86700857,0.6976744,0
4737,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Shorebird,Wilson's Snipe,Wilson's Snipe,411002000,Wilson's Snipe,101,240,249,591.7,Yes,0.03,Ind.,0.01,0.01,0.01,0,0,0.2,0.4,0.2,1.0040001,0,0.00060241,5,11.9,0,0.07561081,0.06084337,0.000748622
4738,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Shorebird,Black Oystercatcher,Black Oystercatcher,411004000,Black Oystercatcher,101,240,249,591.7,Yes,0.8,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4739,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Cormorants,Cormorants,411204000,Cormorants,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4740,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Gull,Gull,411212000,Gulls,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4741,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Loon,Loon,411216000,Loons,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4742,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Loon,Loon,411216000,Loons,101,240,249,591.7,Yes,NA,lb.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4743,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Loon,Unknown Loon,411216990,Unknown Loon,101,240,249,591.7,Yes,3.6,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4744,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Puffin,Puffin,411222000,Puffins,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4745,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Tern,Tern,411226000,Tern,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4746,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Migratory Birds,Seabirds and Loons,Unknown Seabirds,Unknown Seabird,411299000,Unknown Seabirds,101,240,249,591.7,Yes,NA,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4747,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Migratory Birds,Heron,Great Blue Heron,Great Blue Heron,411402000,Great Blue Heron,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4748,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Other Birds,Upland Game Birds,Grouse,Unknown Grouse,421802990,Unknown Grouse,101,240,249,591.7,Yes,0.9,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4749,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Other Birds,Upland Game Birds,Ptarmigan,Rock Ptarmigan,421804020,Rock Ptarmigan,139,234,377,634.7,Yes,1,Ind.,0.022,0.022,0.014,0.007,0,16,27,-5,59,0.12,0.04,16,27,1.10E-06,2.259477,1.8181818,0
4750,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Other Birds,Upland Game Birds,Ptarmigan,Willow Ptarmigan,421804040,Willow Ptarmigan,139,234,377,634.7,Yes,1,Ind.,0.036,0.036,0.029000001,0.007,0,27,45,12,78,0.19,0.07,27,45,1.84E-06,2.4163852,1.9444445,0
4751,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Other Birds,Upland Game Birds,Ptarmigan,Unknown Ptarmigan,421804990,Unknown Ptarmigan,139,234,377,634.7,Yes,0,Ind.,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
4752,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Other Birds,Upland Game Birds,Ptarmigan,Unknown Ptarmigan,421804990,Unknown Ptarmigan,101,240,249,591.7,Yes,0.8,Ind.,0.03,0.04,0.03,0,0.03,53.6,127.4,53.6,259.13162,0.5,0.21526103,67,159.2,0.001,9.006087,7.2471213,0.26750755
4753,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Duck Eggs,Mallard Eggs,Mallard Eggs,430214000,Mallard Eggs,101,240,249,591.7,Yes,0.12,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4754,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Duck Eggs,Unknown Duck Eggs,Unknown Duck Eggs,430299000,Unknown Duck Eggs,101,240,249,591.7,Yes,0.15,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4755,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Geese Eggs,Canada Geese Eggs,Unknown Canada Geese Eggs,430404990,Unknown Canada Geese Eggs,101,240,249,591.7,Yes,0.25,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4756,Southeast Timber 1984/1985,Yakutat_1984,Terrestrial,Birds and Eggs,Bird Eggs,Swan Eggs,Swan Eggs,Swan Eggs,430600000,Swan Eggs,50,181,150,543,No,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
4757,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Swan Eggs,Swan Eggs,Swan Eggs,430600000,Swan Eggs,101,240,249,591.7,Yes,0.63,lb.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4758,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Swan Eggs,Unknown Swan Eggs,Unknown Swan Eggs,430699000,Unknown Swan Eggs,101,240,249,591.7,Yes,0.63,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4759,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Crane Eggs,Unknown Crane Eggs,Unknown Crane Eggs,430899000,Unknown Crane Eggs,101,240,249,591.7,Yes,0.33,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4760,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Shorebird Eggs,Black Oystercatcher Eggs,Black Oystercatcher Eggs,431004000,Black Oystercatcher Eggs,101,240,249,591.7,Yes,0.1,Ind.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
4761,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Glaucous Winged Gull Eggs,Glaucous Winged Gull Eggs,431212040,Glaucous Winged Gull Eggs,101,240,249,591.7,Yes,0.2,Ind.,0.118999995,0.04,0.03,0.109,0.03,16.4,39,16.4,75.621,0.2,0.06586345,82,194.9,0,0.68889844,0.55435073,0.08184932
4762,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Unknown Gull Eggs,Unknown Gull Eggs,431212990,Unknown Gull Eggs,139,234,377,634.7,Yes,0.3,Ind.,0.23,0.079,0.072,0.05,0.022,119.7,202,102,301,0.86,0.32,399,672,8.26E-06,1.728991,1.3913044,0
4763,NPRB Yakutat Comprehensive,Yakutat_2015,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Unknown Gull Eggs,Unknown Gull Eggs,431212990,Unknown Gull Eggs,101,240,249,591.7,Yes,0.3,Ind.,0.03,0.03,0.02,0.01,0.01,13.2,31.4,13.2,64.90379,0.1,0.053012047,44,104.6,0,2.217917,1.7847389,0.06587872
4764,Yakutat Household Survey 2000,Yakutat_2000,Terrestrial,Birds and Eggs,Bird Eggs,Seabirds and Loon Eggs,Tern Eggs,Tern Eggs,431226000,Tern Eggs,139,234,377,634.7,Yes,0.08,Ind.,0.165,0.122,0.122,0,0.058000002,44.93,76,48,103,0.32,0.12,599,1008,3.11E-06,0.9037908,0.7272727,0
